Participant,Guide,Set,Phase,Block,Trial,TrialName,TriggeredName,Result,Mode,RestartCount,DrawTime,NoviceTime,EndTime,TriggerDuration,GripDuration,IdleDuration
P9,Octo,Set1,Training,B2,T5,Abu Dhabi,Abu Dhabi,TRUE,Expert,0,0.711,0,2.206,1.496,0,0.711
P9,Octo,Set1,Training,B2,T6,Abu Dhabi,Amsterdam,FALSE,Expert,0,0.655,2.214,1.906,1.251,0,0.655
P9,Octo,Set1,Training,B2,T7,Amsterdam,Amsterdam,TRUE,Novice,0,0.919,1.199,7.173,6.254,0,0.919
P9,Octo,Set1,Training,B2,T8,Amsterdam,Amsterdam,TRUE,Expert,0,0.53,0,1.997,1.467,0,0.53
P9,Octo,Set1,Training,B2,T9,Amsterdam,Amsterdam,TRUE,Expert,0,0.488,0,1.838,1.351,0,0.488
P9,Octo,Set1,Training,B2,T10,Dubai,NR,FALSE,Novice,0,0.808,1.107,9.029,5.255,2.966,0.808
P9,Octo,Set1,Training,B2,T11,Dubai,Dubai,TRUE,Novice,0,0.948,1.85,3.462,2.514,0,0.948
P9,Octo,Set1,Training,B2,T12,Dubai,Dubai,TRUE,Expert,0,0.725,14.887,2.662,1.937,0,0.725
P9,Octo,Set1,Training,B2,T13,Singapore,Singapore,TRUE,Novice,1,6.305,3.173,8.949,6.552,0,2.397
P9,Octo,Set1,Training,B2,T14,Singapore,Singapore,TRUE,Expert,0,0.502,0,2.97,2.468,0,0.502
P9,Octo,Set1,Training,B2,T15,Singapore,Singapore,TRUE,Novice,1,5.459,1.703,10.135,8.508,0,1.627
P9,Octo,Set1,Training,B2,T16,Tokyo,Tokyo,TRUE,Novice,0,0.877,1.17,4.171,3.294,0,0.877
P9,Octo,Set1,Training,B2,T17,Tokyo,Tokyo,TRUE,Expert,0,0.558,0,1.835,1.277,0,0.558
P9,Octo,Set1,Training,B2,T18,Tokyo,Tokyo,TRUE,Expert,0,0.767,4.673,2.023,1.257,0,0.767
P9,Octo,Set1,Training,B2,T19,Los Angeles,NR,FALSE,Novice,1,8.309,2.072,9.642,4.383,2.45,2.809
P9,Octo,Set1,Training,B2,T20,Los Angeles,Los Angeles,TRUE,Novice,0,0.599,0.879,4.605,4.006,0,0.599
P9,Octo,Set1,Training,B2,T21,Los Angeles,Los Angeles,TRUE,Expert,0,0.516,0,2.206,1.69,0,0.516
P9,Octo,Set1,Training,B2,T22,Madrid,Madrid,TRUE,Expert,0,1.157,0,2.056,0.841,0,1.215
P9,Octo,Set1,Training,B2,T23,Madrid,NR,FALSE,Expert,0,0.503,0,1.464,0.961,0,0.503
P9,Octo,Set1,Training,B2,T24,Madrid,Madrid,TRUE,Expert,0,0.516,0,1.574,1.058,0,0.516
P9,Octo,Set1,Test,B2,T1,Tokyo,Tokyo,TRUE,Expert,0,1.015,0,2.288,1.273,0,1.015
P9,Octo,Set1,Test,B2,T2,Singapore,Singapore,TRUE,Expert,0,1.81,0,4.779,2.969,0,1.81
P9,Octo,Set1,Test,B2,T3,Dubai,Dubai,TRUE,Expert,0,16.243,0,19.389,3.145,0,16.243
P9,Octo,Set1,Test,B2,T4,Paris,Amsterdam,FALSE,Expert,0,43.702,0,48.036,4.334,0,43.702
P9,Octo,Set1,Test,B2,T5,Madrid,Madrid,TRUE,Expert,0,6.465,0,7.284,0.819,0,6.465
P9,Octo,Set1,Test,B2,T6,Los Angeles,Los Angeles,TRUE,Expert,0,3.406,0,5.063,1.657,0,3.406
P9,Octo,Set1,Test,B2,T7,Abu Dhabi,NR,FALSE,Expert,0,2.784,0,3.815,1.031,0,2.784
P9,Octo,Set1,Test,B2,T8,Amsterdam,Amsterdam,TRUE,Expert,0,3.575,4.228,5.291,1.717,0,3.575
P9,Octo,Set1,Training,B3,T1,Tokyo,Tokyo,TRUE,Expert,0,1.335,3.673,2.593,1.258,0,1.335
P9,Octo,Set1,Training,B3,T2,Tokyo,Tokyo,TRUE,Expert,0,1.184,2.863,2.411,1.227,0,1.184
P9,Octo,Set1,Training,B3,T3,Tokyo,Tokyo,TRUE,Expert,0,0.557,0,1.758,1.201,0,0.557
P9,Octo,Set1,Training,B3,T4,Paris,Paris,TRUE,Novice,0,1.086,1.395,5.992,4.905,0,1.086
P9,Octo,Set1,Training,B3,T5,Paris,NR,FALSE,Expert,0,0.878,0,1.958,1.081,0,0.878
P9,Octo,Set1,Training,B3,T6,Paris,NR,FALSE,Expert,0,0.487,9.07,1.696,1.208,0,0.487
P9,Octo,Set1,Training,B3,T7,Amsterdam,Amsterdam,TRUE,Novice,1,10.155,1.448,14.223,9.197,3.381,1.645
P9,Octo,Set1,Training,B3,T8,Amsterdam,Amsterdam,TRUE,Expert,0,0.543,2.66,1.959,1.416,0,0.543
P9,Octo,Set1,Training,B3,T9,Amsterdam,Amsterdam,TRUE,Expert,0,0.53,3.445,2.014,1.484,0,0.53
P9,Octo,Set1,Training,B3,T10,Abu Dhabi,Amsterdam,FALSE,Expert,0,1.489,1.961,2.573,1.084,0,1.489
P9,Octo,Set1,Training,B3,T11,Abu Dhabi,Abu Dhabi,TRUE,Novice,2,4.306,0.793,5.668,3.592,0,2.076
P9,Octo,Set1,Training,B3,T12,Abu Dhabi,NR,FALSE,Expert,0,0.475,11.663,1.957,1.482,0,0.475
P9,Octo,Set1,Training,B3,T13,Los Angeles,Los Angeles,TRUE,Novice,1,4.279,1.588,5.891,3.593,0,2.297
P9,Octo,Set1,Training,B3,T14,Los Angeles,Los Angeles,TRUE,Expert,0,0.669,1.934,2.141,1.472,0,0.669
P9,Octo,Set1,Training,B3,T15,Los Angeles,Los Angeles,TRUE,Expert,0,0.725,4.114,2.221,1.496,0,0.725
P9,Octo,Set1,Training,B3,T16,Dubai,Dubai,TRUE,Novice,1,6.114,2.791,8.319,5.227,0,3.093
P9,Octo,Set1,Training,B3,T17,Dubai,Dubai,TRUE,Expert,0,0.503,2.289,2.267,1.764,0,0.503
P9,Octo,Set1,Training,B3,T18,Dubai,Dubai,TRUE,Expert,0,0.614,3.486,2.225,1.61,0,0.614
P9,Octo,Set1,Training,B3,T19,Singapore,Singapore,TRUE,Novice,1,5.627,2.615,8.231,4.765,0,3.466
P9,Octo,Set1,Training,B3,T20,Singapore,Singapore,TRUE,Novice,0,0.543,1.678,4.084,3.541,0,0.543
P9,Octo,Set1,Training,B3,T21,Singapore,Singapore,TRUE,Expert,0,0.559,3.19,3.084,2.525,0,0.559
P9,Octo,Set1,Training,B3,T22,Madrid,Madrid,TRUE,Novice,1,4.989,3.296,5.843,2.06,0,3.783
P9,Octo,Set1,Training,B3,T23,Madrid,Madrid,TRUE,Expert,0,0.487,2.281,1.392,0.905,0,0.487
P9,Octo,Set1,Training,B3,T24,Madrid,NR,FALSE,Expert,0,0.572,0,1.545,0.973,0,0.572
P9,Octo,Set1,Test,B3,T1,Los Angeles,Los Angeles,TRUE,Expert,0,2.738,0,4.507,1.769,0,2.738
P9,Octo,Set1,Test,B3,T2,Amsterdam,Amsterdam,TRUE,Expert,0,5.226,0,7.475,2.249,0,5.226
P9,Octo,Set1,Test,B3,T3,Singapore,Singapore,TRUE,Expert,0,1.42,0,4.366,2.946,0,1.42
P9,Octo,Set1,Test,B3,T4,Tokyo,Tokyo,TRUE,Expert,0,2.171,0,3.554,1.382,0,2.171
P9,Octo,Set1,Test,B3,T5,Abu Dhabi,Abu Dhabi,TRUE,Expert,0,2.657,0,4.18,1.523,0,2.657
P9,Octo,Set1,Test,B3,T6,Paris,Paris,TRUE,Expert,0,1.281,0,2.501,1.22,0,1.281
P9,Octo,Set1,Test,B3,T7,Madrid,NR,FALSE,Expert,0,1.184,0,2.014,0.83,0,1.184
P9,Octo,Set1,Test,B3,T8,Dubai,Dubai,TRUE,Expert,0,5.102,0,7.208,2.106,0,5.102
P9,Octo,Set1,PostTest,B1,T1,Paris,Paris,TRUE,Expert,0,2.181,0,3.442,1.261,0,2.181
P9,Octo,Set1,PostTest,B1,T2,New York,NR,FALSE,Expert,0,12.159,0,12.94,0.781,0,12.159
P9,Octo,Set1,PostTest,B1,T3,Moscow,NR,FALSE,Expert,0,6.56,0,8.498,1.937,0,6.56
P9,Octo,Set1,PostTest,B1,T4,Madrid,NR,FALSE,Expert,0,1.489,0,2.206,0.717,0,1.489
P9,Octo,Set1,PostTest,B1,T5,Rome,NR,FALSE,Expert,0,3.948,0,5.318,1.37,0,3.948
P9,Octo,Set1,PostTest,B1,T6,Chicago,NR,FALSE,Expert,0,4.603,0,5.729,1.126,0,4.603
P9,Octo,Set1,PostTest,B1,T7,Beijing,NR,FALSE,Expert,0,2.392,0,3.591,1.199,0,2.392
P9,Octo,Set1,PostTest,B1,T8,Barcelona,Chicago,FALSE,Expert,0,3.629,0,5.265,1.637,0,3.629
P9,Octo,Set1,PostTest,B1,T9,London,Amsterdam,FALSE,Expert,0,4.363,0,6.209,1.845,0,4.363
P9,Octo,Set1,PostTest,B1,T10,San Francisco,Dubai,FALSE,Expert,0,9.115,0,11.511,2.395,0,9.115
P9,Octo,Set1,PostTest,B1,T11,Tokyo,Tokyo,TRUE,Expert,0,2.473,0,3.731,1.258,0,2.473
P9,Octo,Set1,PostTest,B1,T12,Abu Dhabi,Amsterdam,FALSE,Expert,0,2.492,0,3.895,1.403,0,2.492
P9,Octo,Set1,PostTest,B1,T13,Los Angeles,Los Angeles,TRUE,Expert,0,1.627,0,3.474,1.847,0,1.627
P9,Octo,Set1,PostTest,B1,T14,Amsterdam,Amsterdam,TRUE,Expert,1,4.503,0,6.443,3.862,0,2.581
P9,Octo,Set1,PostTest,B1,T15,Dubai,Dubai,TRUE,Expert,0,2.515,0,4.258,1.743,0,2.515
P9,Octo,Set1,PostTest,B1,T16,Singapore,Singapore,TRUE,Expert,1,5.822,0,8.763,5.908,0,2.855
P9,Sheet,Set2,PreTest,B1,T1,Zurich,Zurich,TRUE,Expert,0,5.044,0,6.689,1.645,0,5.044
P9,Sheet,Set2,PreTest,B1,T2,Frankfurt,NR,FALSE,Expert,0,4.529,0,5.795,1.266,0,4.529
P9,Sheet,Set2,PreTest,B1,T3,Milan,NR,FALSE,Expert,0,3.784,0,5.165,1.381,0,3.784
P9,Sheet,Set2,PreTest,B1,T4,Austin,NR,FALSE,Expert,0,2.171,0,3.3,1.129,0,2.171
P9,Sheet,Set2,PreTest,B1,T5,Prague,Prague,TRUE,Expert,0,1.337,0,2.153,0.816,0,1.337
P9,Sheet,Set2,PreTest,B1,T6,Washington,Austin,FALSE,Expert,0,2.766,0,4.185,1.419,0,2.766
P9,Sheet,Set2,PreTest,B1,T7,Houston,Zurich,FALSE,Expert,0,3.473,0,4.953,1.48,0,3.473
P9,Sheet,Set2,PreTest,B1,T8,Berlin,Toronto,FALSE,Expert,0,3.753,0,5.6,1.848,0,3.753
P9,Sheet,Set2,PreTest,B1,T9,Las Vegas,San Diego,FALSE,Expert,0,3.032,0,4.514,1.482,0,3.032
P9,Sheet,Set2,PreTest,B1,T10,Hong Kong,NR,FALSE,Expert,0,1.864,0,4.06,2.197,0,1.864
P9,Sheet,Set2,PreTest,B1,T11,Seoul,San Diego,FALSE,Expert,0,2.478,0,3.49,1.012,0,2.478
P9,Sheet,Set2,PreTest,B1,T12,Osaka,Las Vegas,FALSE,Expert,0,2.073,0,4.048,1.975,0,2.073
P9,Sheet,Set2,PreTest,B1,T13,Doha,Doha,TRUE,Expert,0,4.004,0,5.327,1.322,0,4.004
P9,Sheet,Set2,PreTest,B1,T14,San Diego,Berlin,FALSE,Expert,0,3.321,0,4.212,0.891,0,3.321
P9,Sheet,Set2,PreTest,B1,T15,Boston,Prague,FALSE,Expert,0,3.31,0,4.674,1.364,0,3.31
P9,Sheet,Set2,PreTest,B1,T16,Toronto,Frankfurt,FALSE,Expert,0,1.822,1.499,2.842,1.02,0,1.822
P9,Sheet,Set2,Training,B1,T1,Seoul,Seoul,TRUE,Novice,0,12.641,0.89,15.023,2.382,10.583,2.058
P9,Sheet,Set2,Training,B1,T2,Seoul,Berlin,FALSE,Novice,0,4.132,1.003,6.043,1.911,1.126,3.006
P9,Sheet,Set2,Training,B1,T3,Seoul,Berlin,FALSE,Novice,0,7.383,0.74,9.788,2.405,4.989,2.394
P9,Sheet,Set2,Training,B1,T4,Doha,Doha,TRUE,Novice,0,7.579,0.935,9.44,1.861,5.934,1.645
P9,Sheet,Set2,Training,B1,T5,Doha,Prague,FALSE,Expert,0,0.599,0,2.121,1.522,0,0.599
P9,Sheet,Set2,Training,B1,T6,Doha,Doha,TRUE,Novice,0,12.8,0.556,14.411,1.612,11.159,1.641
P9,Sheet,Set2,Training,B1,T7,Milan,Milan,TRUE,Novice,0,11.08,0.849,12.331,1.25,8.451,2.629
P9,Sheet,Set2,Training,B1,T8,Milan,Milan,TRUE,Novice,0,2.74,1.35,3.939,1.199,0.735,2.005
P9,Sheet,Set2,Training,B1,T9,Milan,Milan,TRUE,Expert,0,1.239,1.546,2.325,1.086,0,1.239
P9,Sheet,Set2,Training,B1,T10,Houston,Houston,TRUE,Novice,0,6.685,1.267,7.984,1.299,4.932,1.753
P9,Sheet,Set2,Training,B1,T11,Houston,Houston,TRUE,Expert,0,1.03,0,2.17,1.14,0,1.03
P9,Sheet,Set2,Training,B1,T12,Houston,Houston,TRUE,Expert,0,0.821,1.503,1.943,1.122,0,0.821
P9,Sheet,Set2,Training,B1,T13,Frankfurt,NR,FALSE,Novice,1,12.533,2.001,13.599,1.769,9.989,1.84
P9,Sheet,Set2,Training,B1,T14,Frankfurt,NR,FALSE,Novice,1,4.67,1.35,6.068,2.024,2.18,1.864
P9,Sheet,Set2,Training,B1,T15,Frankfurt,Frankfurt,TRUE,Novice,1,6.046,2.21,7.722,2.438,2.765,2.518
P9,Sheet,Set2,Training,B1,T16,Austin,Austin,TRUE,Novice,0,5.783,1.379,7.953,2.17,3.584,2.199
P9,Sheet,Set2,Training,B1,T17,Austin,Austin,TRUE,Novice,0,2.212,0.67,4.023,1.811,1.098,1.114
P9,Sheet,Set2,Training,B1,T18,Austin,Austin,TRUE,Expert,0,0.764,1.282,2.417,1.653,0,0.764
P9,Sheet,Set2,Training,B1,T19,Prague,Prague,TRUE,Novice,0,5.075,1.017,6.204,1.13,3.113,1.961
P9,Sheet,Set2,Training,B1,T20,Prague,Prague,TRUE,Expert,0,1.1,0,2.42,1.32,0,1.1
P9,Sheet,Set2,Training,B1,T21,Prague,NR,FALSE,Expert,0,1.016,0.823,2.217,1.2,0,1.016
P9,Sheet,Set2,Training,B1,T22,Toronto,Toronto,TRUE,Novice,1,10.892,1.972,12.586,2.291,7.084,3.211
P9,Sheet,Set2,Training,B1,T23,Toronto,Toronto,TRUE,Expert,0,1.74,0,3.335,1.595,0,1.74
P9,Sheet,Set2,Training,B1,T24,Toronto,Toronto,TRUE,Expert,0,0.92,0,2.676,1.756,0,0.92
P9,Sheet,Set2,Test,B1,T1,Seoul,Berlin,FALSE,Expert,0,1.654,0,4.077,2.423,0,1.654
P9,Sheet,Set2,Test,B1,T2,Houston,Toronto,FALSE,Expert,1,20.17,0,22.847,3.576,0,19.27
P9,Sheet,Set2,Test,B1,T3,Prague,NR,FALSE,Expert,0,10.239,0,11.681,1.442,0,10.239
P9,Sheet,Set2,Test,B1,T4,Doha,NR,FALSE,Expert,0,4.643,0,6.254,1.611,0,4.643
P9,Sheet,Set2,Test,B1,T5,Milan,Doha,FALSE,Expert,0,14.557,0,16.168,1.61,0,14.557
P9,Sheet,Set2,Test,B1,T6,Austin,NR,FALSE,Expert,0,4.573,0,6.239,1.667,0,4.573
P9,Sheet,Set2,Test,B1,T7,Frankfurt,San Diego,FALSE,Expert,0,22.282,0,23.634,1.352,0,22.282
P9,Sheet,Set2,Test,B1,T8,Toronto,Toronto,TRUE,Expert,0,8.463,0,10.705,2.242,0,8.463
P9,Sheet,Set2,Training,B2,T1,Seoul,NR,FALSE,Novice,0,12.628,0.668,15.113,2.485,7.556,5.072
P9,Sheet,Set2,Training,B2,T2,Seoul,NR,FALSE,Novice,0,7.752,0.821,10.328,2.576,6.487,1.265
P9,Sheet,Set2,Training,B2,T3,Seoul,NR,FALSE,Novice,0,11.531,1.351,14.258,2.728,5.985,5.545
P9,Sheet,Set2,Training,B2,T4,Austin,Austin,TRUE,Novice,1,22.236,2.637,24.053,2.549,16.182,5.322
P9,Sheet,Set2,Training,B2,T5,Austin,Austin,TRUE,Expert,0,2.019,0,3.911,1.892,0,2.019
P9,Sheet,Set2,Training,B2,T6,Austin,Austin,TRUE,Novice,0,4.392,1.016,6.297,1.905,1.929,2.463
P9,Sheet,Set2,Training,B2,T7,Doha,Doha,TRUE,Novice,1,4.588,2.279,6.459,2.659,1.657,2.144
P9,Sheet,Set2,Training,B2,T8,Doha,Doha,TRUE,Expert,0,0.67,0,2.49,1.82,0,0.67
P9,Sheet,Set2,Training,B2,T9,Doha,Doha,TRUE,Expert,1,1.851,1.74,3.54,2.213,0,1.327
P9,Sheet,Set2,Training,B2,T10,Toronto,Toronto,TRUE,Novice,0,6.547,1.392,8.231,1.684,4.53,2.017
P9,Sheet,Set2,Training,B2,T11,Toronto,Toronto,TRUE,Expert,0,3.283,0,5.365,2.082,0,3.283
P9,Sheet,Set2,Training,B2,T12,Toronto,Toronto,TRUE,Expert,0,0.806,0,2.615,1.809,0,0.806
P9,Sheet,Set2,Training,B2,T13,Milan,Milan,TRUE,Novice,0,14.255,0.752,15.329,1.074,12.281,1.974
P9,Sheet,Set2,Training,B2,T14,Milan,Milan,TRUE,Expert,0,0.96,0,2.017,1.057,0,0.96
P9,Sheet,Set2,Training,B2,T15,Milan,Milan,TRUE,Expert,0,0.878,2.785,2.045,1.168,0,0.878
P9,Sheet,Set2,Training,B2,T16,Prague,NR,FALSE,Novice,0,4.187,1.184,5.295,1.108,2.099,2.087
P9,Sheet,Set2,Training,B2,T17,Prague,Prague,TRUE,Novice,0,4.381,0.669,5.954,1.573,1.557,2.823
P9,Sheet,Set2,Training,B2,T18,Prague,Prague,TRUE,Expert,0,2.573,1.295,3.997,1.425,0,2.573
P9,Sheet,Set2,Training,B2,T19,Houston,Houston,TRUE,Novice,0,3.545,1.294,4.819,1.273,1.668,1.877
P9,Sheet,Set2,Training,B2,T20,Houston,Houston,TRUE,Expert,0,2.421,0,3.821,1.4,0,2.421
P9,Sheet,Set2,Training,B2,T21,Houston,Houston,TRUE,Novice,0,3.574,2.381,4.69,1.116,0.539,3.035
P9,Sheet,Set2,Training,B2,T22,Frankfurt,Milan,FALSE,Novice,0,13.256,1.072,14.414,1.158,11.197,2.059
P9,Sheet,Set2,Training,B2,T23,Frankfurt,Milan,FALSE,Novice,0,3.101,0.641,4.419,1.318,1.473,1.628
P9,Sheet,Set2,Training,B2,T24,Frankfurt,Frankfurt,TRUE,Novice,0,4.671,0.655,5.921,1.25,3.044,1.626
P9,Sheet,Set2,Test,B2,T1,Austin,Austin,TRUE,Expert,0,2.725,0,4.399,1.675,0,2.725
P9,Sheet,Set2,Test,B2,T2,Milan,Milan,TRUE,Expert,0,8.533,0,9.562,1.028,0,8.533
P9,Sheet,Set2,Test,B2,T3,Seoul,Berlin,FALSE,Expert,0,4.24,0,6.667,2.427,0,4.24
P9,Sheet,Set2,Test,B2,T4,Doha,Doha,TRUE,Expert,0,1.795,0,3.464,1.669,0,1.795
P9,Sheet,Set2,Test,B2,T5,Houston,Houston,TRUE,Expert,0,1.141,0,2.046,0.905,0,1.141
P9,Sheet,Set2,Test,B2,T6,Frankfurt,Frankfurt,TRUE,Expert,0,4.187,0,5.602,1.415,0,4.187
P9,Sheet,Set2,Test,B2,T7,Prague,Prague,TRUE,Expert,0,17.521,0,18.861,1.341,0,17.521
P9,Sheet,Set2,Test,B2,T8,Toronto,Toronto,TRUE,Expert,0,1.476,0,3.229,1.753,0,1.476
P9,Sheet,Set2,Training,B3,T1,Milan,Milan,TRUE,Novice,0,27.432,0.098,28.306,0.874,22.445,4.987
P9,Sheet,Set2,Training,B3,T2,Milan,Milan,TRUE,Expert,0,1.822,0.448,2.734,0.911,0,1.822
P9,Sheet,Set2,Training,B3,T3,Milan,Milan,TRUE,Expert,0,0.933,0,2.025,1.091,0,0.933
P9,Sheet,Set2,Training,B3,T4,Doha,Doha,TRUE,Expert,0,1.002,0,2.491,1.489,0,1.002
P9,Sheet,Set2,Training,B3,T5,Doha,Doha,TRUE,Expert,0,0.822,0.461,2.397,1.575,0,0.822
P9,Sheet,Set2,Training,B3,T6,Doha,Doha,TRUE,Expert,0,0.544,0,2.306,1.763,0,0.544
P9,Sheet,Set2,Training,B3,T7,Austin,Austin,TRUE,Expert,0,2.282,0,3.764,1.481,0,2.282
P9,Sheet,Set2,Training,B3,T8,Austin,Austin,TRUE,Expert,0,0.668,0,2.231,1.563,0,0.668
P9,Sheet,Set2,Training,B3,T9,Austin,Austin,TRUE,Expert,0,1.051,0.515,2.693,1.642,0,1.051
P9,Sheet,Set2,Training,B3,T10,Frankfurt,NR,FALSE,Novice,1,5.728,1.781,7.055,1.799,2.502,2.754
P9,Sheet,Set2,Training,B3,T11,Frankfurt,Frankfurt,TRUE,Expert,0,0.614,0.433,2.059,1.444,0,0.614
P9,Sheet,Set2,Training,B3,T12,Frankfurt,Frankfurt,TRUE,Expert,0,1.476,0,2.808,1.331,0,1.476
P9,Sheet,Set2,Training,B3,T13,Toronto,Toronto,TRUE,Expert,0,1.115,0,2.831,1.716,0,1.115
P9,Sheet,Set2,Training,B3,T14,Toronto,Toronto,TRUE,Novice,1,8.965,1.613,10.526,1.919,6.254,2.352
P9,Sheet,Set2,Training,B3,T15,Toronto,NR,FALSE,Expert,0,0.627,0,2.262,1.635,0,0.627
P9,Sheet,Set2,Training,B3,T16,Prague,NR,FALSE,Expert,0,2.656,0,3.874,1.218,0,2.656
P9,Sheet,Set2,Training,B3,T17,Prague,Prague,TRUE,Novice,1,4.156,1.736,5.72,2.202,1.823,1.696
P9,Sheet,Set2,Training,B3,T18,Prague,Prague,TRUE,Expert,0,1.073,3.867,2.708,1.635,0,1.073
P9,Sheet,Set2,Training,B3,T19,Houston,Houston,TRUE,Expert,0,2.005,0,2.914,0.909,0,2.005
P9,Sheet,Set2,Training,B3,T20,Houston,Houston,TRUE,Novice,1,7.228,1.587,8.014,1.132,3.988,2.894
P9,Sheet,Set2,Training,B3,T21,Houston,NR,FALSE,Expert,0,0.793,0,1.786,0.993,0,0.793
P9,Sheet,Set2,Training,B3,T22,Seoul,Berlin,FALSE,Expert,0,1.6,0,4.2,2.601,0,1.6
P9,Sheet,Set2,Training,B3,T23,Seoul,NR,FALSE,Expert,0,0.962,0,3.134,2.173,0,0.962
P9,Sheet,Set2,Training,B3,T24,Seoul,Seoul,TRUE,Expert,0,1.448,0,3.604,2.156,0,1.448
P9,Sheet,Set2,Test,B3,T1,Frankfurt,Frankfurt,TRUE,Expert,0,12.072,0,13.294,1.222,0,12.072
P9,Sheet,Set2,Test,B3,T2,Toronto,Toronto,TRUE,Expert,0,0.947,0,2.673,1.726,0,0.947
P9,Sheet,Set2,Test,B3,T3,Prague,Prague,TRUE,Expert,0,2.476,0,3.968,1.492,0,2.476
P9,Sheet,Set2,Test,B3,T4,Milan,NR,FALSE,Expert,0,64.062,0,65.809,1.747,0,64.062
P9,Sheet,Set2,Test,B3,T5,Houston,Houston,TRUE,Expert,0,0.96,0,1.922,0.962,0,0.96
P9,Sheet,Set2,Test,B3,T6,Seoul,Seoul,TRUE,Expert,0,1.337,0,3.132,1.795,0,1.337
P9,Sheet,Set2,Test,B3,T7,Austin,Austin,TRUE,Expert,0,1.462,0,2.822,1.361,0,1.462
P9,Sheet,Set2,Test,B3,T8,Doha,Doha,TRUE,Expert,0,1.461,0,2.831,1.37,0,1.461
P9,Sheet,Set2,PostTest,B1,T1,Prague,Frankfurt,FALSE,Expert,0,10.072,0,11.349,1.277,0,10.072
P9,Sheet,Set2,PostTest,B1,T2,Zurich,Zurich,TRUE,Expert,0,3.336,0,4.532,1.196,0,3.336
P9,Sheet,Set2,PostTest,B1,T3,Milan,Frankfurt,FALSE,Expert,0,36.838,0,38.02,1.182,0,36.838
P9,Sheet,Set2,PostTest,B1,T4,Seoul,Seoul,TRUE,Expert,0,1.391,0,3.074,1.683,0,1.391
P9,Sheet,Set2,PostTest,B1,T5,Doha,Doha,TRUE,Expert,0,1.196,0,2.617,1.421,0,1.196
P9,Sheet,Set2,PostTest,B1,T6,Washington,NR,FALSE,Expert,0,3.824,0,5.007,1.183,0,3.824
P9,Sheet,Set2,PostTest,B1,T7,Osaka,Osaka,TRUE,Expert,0,1.823,0,2.724,0.9,0,1.823
P9,Sheet,Set2,PostTest,B1,T8,Las Vegas,NR,FALSE,Expert,0,8.811,0,9.938,1.127,0,8.811
P9,Sheet,Set2,PostTest,B1,T9,Austin,Austin,TRUE,Expert,0,1.406,0,2.724,1.318,0,1.406
P9,Sheet,Set2,PostTest,B1,T10,Frankfurt,NR,FALSE,Expert,0,1.297,0,2.237,0.94,0,1.297
P9,Sheet,Set2,PostTest,B1,T11,San Diego,Toronto,FALSE,Expert,0,8.96,0,10.206,1.246,0,8.96
P9,Sheet,Set2,PostTest,B1,T12,Berlin,NR,FALSE,Expert,0,3.824,0,5.143,1.319,0,3.824
P9,Sheet,Set2,PostTest,B1,T13,Hong Kong,Hong Kong,TRUE,Expert,0,5.615,0,6.726,1.11,0,5.615
P9,Sheet,Set2,PostTest,B1,T14,Boston,NR,FALSE,Expert,0,6.82,0,7.844,1.024,0,6.82
P9,Sheet,Set2,PostTest,B1,T15,Toronto,Toronto,TRUE,Expert,0,4.519,0,6.056,1.537,0,4.519
P9,Sheet,Set2,PostTest,B1,T16,Houston,Houston,TRUE,Expert,0,2.016,0,2.802,0.786,0,2.016
P10,Octo,Set2,PreTest,B1,T1,San Diego,Houston,FALSE,Expert,0,3.042,0,4.074,1.032,0,3.042
P10,Octo,Set2,PreTest,B1,T2,Washington,Berlin,FALSE,Expert,0,3.588,0,4.502,0.914,0,3.588
P10,Octo,Set2,PreTest,B1,T3,Austin,Las Vegas,FALSE,Expert,0,1.56,0,2.141,0.581,0,1.56
P10,Octo,Set2,PreTest,B1,T4,Toronto,NR,FALSE,Expert,0,1.295,0,2.39,1.095,0,1.295
P10,Octo,Set2,PreTest,B1,T5,Doha,NR,FALSE,Expert,0,1.099,0,1.748,0.649,0,1.099
P10,Octo,Set2,PreTest,B1,T6,Boston,Seoul,FALSE,Expert,0,1.741,0,3.342,1.602,0,1.741
P10,Octo,Set2,PreTest,B1,T7,Las Vegas,Berlin,FALSE,Expert,0,2.807,0,3.464,0.658,0,2.807
P10,Octo,Set2,PreTest,B1,T8,Osaka,NR,FALSE,Expert,0,1.837,0,2.755,0.918,0,1.837
P10,Octo,Set2,PreTest,B1,T9,Houston,Doha,FALSE,Expert,0,1.376,0,2.259,0.882,0,1.376
P10,Octo,Set2,PreTest,B1,T10,Seoul,Berlin,FALSE,Expert,0,2.657,0,3.993,1.336,0,2.657
P10,Octo,Set2,PreTest,B1,T11,Berlin,NR,FALSE,Expert,1,3.697,0,5.009,2.631,0,2.378
P10,Octo,Set2,PreTest,B1,T12,Prague,Doha,FALSE,Expert,0,1.699,0,2.758,1.059,0,1.699
P10,Octo,Set2,PreTest,B1,T13,Zurich,Berlin,FALSE,Expert,0,1.267,0,2.259,0.992,0,1.267
P10,Octo,Set2,PreTest,B1,T14,Frankfurt,Houston,FALSE,Expert,0,1.839,0,2.625,0.786,0,1.839
P10,Octo,Set2,PreTest,B1,T15,Hong Kong,Frankfurt,FALSE,Expert,0,1.156,0,1.903,0.747,0,1.156
P10,Octo,Set2,PreTest,B1,T16,Milan,Austin,FALSE,Expert,0,1.461,0,2.412,0.951,0,1.461
